,content,date,like,place,tags
0,"#협찬 ✏️Hydra: 남극의 추위를 견뎌낸 수분 발표 미생물, 수도알테로모나스 발효추출물 성분으로 건조하고 당기는 피부에 즉각적으로 수분을 공급해 촉촉하고 밸런스 있는 피부로 가꾸어주는 수분 집중 앰플! 수분을 가득 머금은 반투명 에센스 타입의 텍스처라서 요즘 같이 건조한 날씨에 딱이에요! 제일 제가 추천하는 앰플이에요!✏️Calming: 민감, 예민한 피부를 잠재우는 감초뿌리가루 성분으로 피부를 즉각 진정시키고 균형을 잡아주는 동시에 거친 피부를 촉촉하고 청정하게 가꾸는 진정 앰플! 감초 빛을 띄는 연노랑 에센스 타입의 텍스처로 듬뿍 바르고 자면 아침에 확실히 진정된 피부를 경험하실게요✏️Pore: 모공 처짐의 원인인 활성산소로부터 피부를 보호하는 황벽나무껍질추출물 성분이 각질 피지 케어를 통해 모공수렴을 도와 매끈쫀쫀 피부로 가꾸어주는 모공 앰플! 촉촉하게 피부에 스며드는 백색 에멀젼 타입의 텍스처라서 평소에 손이 자주 가는 앰플!✏️VitaminC: 멜라닌 생성을 억제하는 비타민 C 유도체와 미백 기능성 성분 아이아신아마이드 성분이 잡티를 케어해 화사한 피부로 가꾸어주는 미백 앰플! 비타민이 가득한 투명 에센스 타입의 텍스처라 이 앰플이 가장 인기가 많을 것 같아요✏️Propolis: 프로폴리스와 꿀추출물 성분이 함유되어 피부에 영양을 부여하고 미백 기능성 성분 나이아신아마이드, 주름 개선 기능성 성분아데노신으로 탄력과 화사함을 되찾아주는 영양 앰플! 영양 가득 고농축 반투명 세럼 타입의 텍스처! 🎁이 5가지의 다양한 세럼이 가성비 좋은 굉장히 저렴한 가격으로 출시되었다고 해요!🎁게다가 가격은 저렴하지만 성분은 걱정할 거 없이 아주아주 좋다는 것!❗️현재 할인 이벤트 중이니 좋은 기회 놓치지 마세요❗️16000원→4000원#포마랩 #웰릭 #앰플 #앰플추천 #미백앰플 #비타민앰플 #수분앰플 #보습앰플 #물광앰플 #수분앰플추천 #미백앰플추천#비타민C앰플#화이트닝앰플#진정앰플#비타민씨앰플#비타C앰플#진정앰플 #인플루언서 #followforfollowback #좋반 #좋아요 #좋아요테러 #첫줄좋반 #첫줄반사 #선팔하면맞팔 #맞팔100 #카페투어 #패션스타그램 #오늘뭐입지",2021-03-07,357,,"['#협찬', '#포마랩', '#웰릭', '#앰플', '#앰플추천', '#미백앰플', '#비타민앰플', '#수분앰플', '#보습앰플', '#물광앰플', '#수분앰플추천', '#미백앰플추천', '#비타민C앰플', '#화이트닝앰플', '#진정앰플', '#비타민씨앰플', '#비타C앰플', '#진정앰플', '#인플루언서', '#followforfollowback', '#좋반', '#좋아요', '#좋아요테러', '#첫줄좋반', '#첫줄반사', '#선팔하면맞팔', '#맞팔100', '#카페투어', '#패션스타그램', '#오늘뭐입지']"
1,"누메딕스앰플오늘 소개해 드릴 제품은 누메딕스앰플 입니다⭐피부가 힘이없고 늘어지고 탄력이 없으신 분⭐잔주름이 눈에 띄고 자고 일어나도 피부가 거치신 분⭐촉촉하고 영양감 넘치는 피부를 원하시는 분⭐수분을 보충해도 겉돌고 속당김이 심하신 분⭐피부가 푸석하고 생기가 없고 영양이 필요한 피부✔보습(하늘색) - 수분공급✔주름개선(진분홍) - 리프팅, 주름개선✔미백(주황) - 미백, 영양공급✔피지조절(초록) - 진정, 유수분밸런스☎️문의는 DM주세요~#누메딕스앰플 #누메딕스 #피부관리 #MTS앰플 #반영구앰플 #미백앰플 #화이트닝앰플 #리프팅앰플 #여드름앰플 #피부앰플 #앰플추천 #보습앰플",2020-12-27,198,,"['#누메딕스앰플', '#누메딕스', '#피부관리', '#MTS앰플', '#반영구앰플', '#미백앰플', '#화이트닝앰플', '#리프팅앰플', '#여드름앰플', '#피부앰플', '#앰플추천', '#보습앰플']"
2,"광채나는 민낯비결 ✨중요한 날, 나를 위해 앰플 한병 FLEX다음날 아침 눈에 띄는 효과를 직접 확인해보세요!물광은 물론 착착 잘 먹는 화장까지..✔️필링 후 재생, 진정 효과✔️관리 직후 미백, 보습 부스팅 효과크림만 하나 대충 바르지 말고 요즘같은 날씨에는 앰플한병으로 피부관리 하세요🧡#미백앰플 #물광앰플 #갈색앰플 #광채피부 #재생앰플 #보습앰플 #홈에스테틱 #에스테틱화장품 #피부관리실화장품 #비큐셀",2020-12-04,200,종로구 평창동,"['#미백앰플', '#물광앰플', '#갈색앰플', '#광채피부', '#재생앰플', '#보습앰플', '#홈에스테틱', '#에스테틱화장품', '#피부관리실화장품', '#비큐셀']"
3,톡스필 2차 오픈✨✨1차오픈이후 문의폭팔이였던거 알죠?다들 하나만산거 후회하신다고...이제는 무조건 3개 세트할인받고사요👌🏻하는법도 어렵지않아서 자꾸자꾸 관리하게되어요!기초후 바르고 롤링해서 흡수만시켜주면끝!💉블로그상세글 읽어주세요오📜#공구진행#홈케어#홈에스테틱#홈케어추천#홈케어관리#홈케어제품#피부관리#피부관리법#겨울철피부관리#피부보습#보습관리#보습앰플#보습케어#화장품추천템#엠플토너추천,2021-03-04,507,,"['#공구진행', '#홈케어', '#홈에스테틱', '#홈케어추천', '#홈케어관리', '#홈케어제품', '#피부관리', '#피부관리법', '#겨울철피부관리', '#피부보습', '#보습관리', '#보습앰플', '#보습케어', '#화장품추천템', '#엠플토너추천']"
4,"#협찬⠀와디즈 1차 펀딩에서제품 만족도 5.0 만점을 받은시알 베리어 듀얼 세럼과크림 듀오의 앵콜 펀딩 기념알림 신청 이벤트가 진행 중이에요⠀- 이벤트 기간: 1월 11일~1월 25일 (13시 59분 마감)- 모집인원: 총 1,000명 (선착순/중복참여 불가)- 이벤트 대상: SNP 방패세럼 알림신청을 완료한 서포터님 (캡쳐 화면을 준비해주세요)- 이벤트 참여방법: 제품을 먼저 사용하고 본 펀딩이 시작되면와디즈 커뮤니티에 후기를 남겨주세요- 이벤트 선물: 시알베리어 세럼 & 크림 체험분- 이벤트 결과발표: 펀딩 오픈 후 매주 월, 수 2회 취합 후 발송- 이벤트 선물 발송일 및 전달방법: 일반우편을 통해 발송 (주 2회)- 주의사항: 알림신청 캡쳐화면 접수자에 한해 발송됩니다.⠀★신청 방법★(1) SNP 인스타그램 공식 계정 @snp.korea 접속(2) 프로필 링크 클릭하면 와디즈 페이지로 랜딩(3) 랜딩된 페이지에서 <새소식> 탭 클릭(4) 체험단 모집글 내에서 신청링크 클릭후 네이버폼 작성하면 끝!⠀선착순 천명! 우리 알림 신청해서시알베리어 방패세럼과 크림체험분을 받아보아요~⠀⠀⠀⠀@snp.korea#SNP화장품 #방패세럼#시알베리어듀얼세럼#피부장벽세럼 #피부장벽강화#보습앰플 #보습케어#겨울보습 #뷰티스타그램#코덕스타그램",2021-01-17,"1,849",,"['#협찬⠀와디즈', '#SNP화장품', '#방패세럼', '#시알베리어듀얼세럼', '#피부장벽세럼', '#피부장벽강화', '#보습앰플', '#보습케어', '#겨울보습', '#뷰티스타그램', '#코덕스타그램']"
5,"하루 종일 쓰는 마스크, 오염된 공기, 건조함까지이런 외부 환경에 피부는 늘 자극 받고 있답니다.거칠어지고, 잔뜩 예민해진 피부!스네일 세럼으로 순하게 다독여보세요🤗.- 흑와달팽이점액여과물 880,000 ppm- 트루시카™ 10,000 ppm.피부 장벽을 튼튼하게 세워주는 블랙스네일과썸바이미 진정 케어 독자 성분 트루시카™가 결합된고함량의 '스네일 트루시카'가 자극으로 민감해진피부를 잠재워, 보다 건강한 피부로 관리해 줄 거예요💚.-----------------------------------------.The mask you wear all day, polluted air, and even the dryness😖Our skins are always being irritated bythese kinds of the external stresses.Rough and super sensitive skin!Mildly calm it down with 𝗦𝗻𝗮𝗶𝗹 𝗦𝗲𝗿𝘂𝗺🎶.- Black Snail secretion filtrate 880,000 ppm- Truecica™ 10,000 ppm.Snail Truecica™ combines 𝗕𝗹𝗮𝗰𝗸 𝘀𝗻𝗮𝗶𝗹 that firmly builds up the skin barrier, and SomeByMi's exclusive ingredient for calming care, 𝗧𝗿𝘂𝗲𝗰𝗶𝗰𝗮™🌿This highly contented Snail Truecica™ will soothe down your skin that has become sensitive to stimuli andhelp it become a healthier-looking complexion👱🏻‍♀️.#썸바이미 #썸바이미세럼 #세럼 #세럼추천 #피부탄력 #탄력앰플#스킨케어 #보습앰플 #탄력에센스 #스네일세럼 #달팽이세럼#인생세럼 #somebymi #somebymiserum #serum #ampoule #snailserum #repairserum #skinbarrier #koreanskincare #asianbeauty",2021-01-07,"1,004",,"['#썸바이미', '#썸바이미세럼', '#세럼', '#세럼추천', '#피부탄력', '#탄력앰플', '#스킨케어', '#보습앰플', '#탄력에센스', '#스네일세럼', '#달팽이세럼', '#인생세럼', '#somebymi', '#somebymiserum', '#serum', '#ampoule', '#snailserum', '#repairserum', '#skinbarrier', '#koreanskincare', '#asianbeauty']"
6,#협찬 #에반스 #더마솔루션시카앰플 겨울철 보습 필요하신 분들은 주목👊🏻쫀쫀한 질감에 흡수도 잘되고병 색상만큼이나 향도 초록초록해요🌿속건조가 심해서 늘 앰플 달고 사는데이제는 #병풀추출물 함유된 요제품으로당김 없이 보낼래요💘#선크림 에 이어서 #앰플 까지! #evans 좋은 제품 만들어주셔서 고맙숩니당🙏🏻#앰플추천#세럼#세럼추천#속건조#수분앰플#보습앰플#화이트닝#whitening#미백#미백앰플#주름개선#유수분밸런스,2020-12-23,102,,"['#협찬', '#에반스', '#더마솔루션시카앰플', '#병풀추출물', '#선크림', '#앰플', '#evans', '#앰플추천', '#세럼', '#세럼추천', '#속건조', '#수분앰플', '#보습앰플', '#화이트닝', '#whitening', '#미백', '#미백앰플', '#주름개선', '#유수분밸런스']"
7,#광고 허스텔러의 베스트셀러인 #리틀드롭스 #글로우시럽 - ♡ 쫀득한 꿀광 시럽 텍스쳐로 쫀쫀한 보습막을 형성해주어요. 저녁에 듬뿍- 발라 수면팩처럼 사용해주니 다음날 촉촉함이 확실히 달랐어요! 건성인 저에겐 완전 인생템..ㅎㅎ 요즘같이 건조한 계절에 진심 추천드려요 ♡ ♡ ♡ #보습앰플 #비건앰플 #앰플추천,2021-03-03,"1,226",,"['#광고', '#리틀드롭스', '#글로우시럽', '#보습앰플', '#비건앰플', '#앰플추천']"
8,"-피부 보습 하면 생각나는 계절은 봄, 여름, 가을, 겨울 전부 생각이 드는데요건조한 공기, 강한 난방기, 에어컨 바람, 미세먼지 때문에 쉽게 피부가 트고갈라지는 당김 현상을 쉽게 경험 하신 적 있으실 겁니다.하지만 경험 하신 분들도 여름에는 피부 건조함이 덜하기 때문에보습을 소홀히 하게 되는데 사실 여름이라고 해서 피부 보습의안전선상에 있다고 생각하는 것은 아주 위험한 생각 이랍니다.날씨가 더욱 수록 피부 건조를 느끼게 되는 이유는 바로 땀과 피지!유분기 등의 배출이 활발해지기 때문인데요! 하지만 이는 촉촉함과는엄연히 다르다는 것을 인지해야 합니다! 여름에도 피부 건조를 유발하는 환경적 요인은 분명히 존재하는데 일년 중가장 강한 자외선과 높은 체온 냉방기 사용으로 인한 시내외 온도차는피부의 수분감을 앗아가고 피부 장벽을 손상시키는 주된 요인으로 작용 되는데요여러분들 피부는 시기가 중요한거 같습니다 ! 피부의 수분감을 보존하는 보습은 계절과 상관 없이 항상 신경을 써주어야하는데 여러분들 생각은 어떠세요?!",2021-03-04,183,,[]
9,"철이 없었죠.앰플엔즈랑 같이 주접 떨려고 만든 거 자체가,,,우리 보라공듀 안 본 사람 없게☕엔덕 사심 가득한 #퍼플언니 주접영상@@같이 보는 거 어때요? 😏 ㅎ귀.여.워.ㅎ",2021-03-09,0,,['#퍼플언니']
